"","id","record","species","Lineage_Name","parasiteGenus","order","family","genus","Pr","Jetz.species","match","tip"
"138","Acrocephalus newtoni_GRW06",1,"Acrocephalus newtoni","GRW06","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,NA,NA,"Acrocephalus newtoni"
"139","Acrocephalus newtoni_GRW09",1,"Acrocephalus newtoni","GRW09","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,NA,NA,"Acrocephalus newtoni"
"140","Acrocephalus paludicola_GRW02",1,"Acrocephalus paludicola","GRW02","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"141","Acrocephalus paludicola_GRW04",1,"Acrocephalus paludicola","GRW04","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",1,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"142","Acrocephalus paludicola_GRW06",1,"Acrocephalus paludicola","GRW06","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"143","Acrocephalus paludicola_SW2",4,"Acrocephalus paludicola","SW2","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"144","Acrocephalus paludicola_SW5",1,"Acrocephalus paludicola","SW5","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"145","Acrocephalus paludicola_SYAT24",1,"Acrocephalus paludicola","SYAT24","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"146","Acrocephalus paludicola_SYBOR02",2,"Acrocephalus paludicola","SYBOR02","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"147","Acrocephalus paludicola_SYBOR23",1,"Acrocephalus paludicola","SYBOR23","Leucocytozoon","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"148","Acrocephalus paludicola_TURDUS1",2,"Acrocephalus paludicola","TURDUS1","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_paludicola","yes","Acrocephalus paludicola"
"149","Acrocephalus palustris_ARW1",3,"Acrocephalus palustris","ARW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"150","Acrocephalus palustris_CWT4",1,"Acrocephalus palustris","CWT4","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"151","Acrocephalus palustris_GRW05",1,"Acrocephalus palustris","GRW05","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"152","Acrocephalus palustris_MW1",5,"Acrocephalus palustris","MW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"153","Acrocephalus palustris_MW2",1,"Acrocephalus palustris","MW2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"154","Acrocephalus palustris_MW3",1,"Acrocephalus palustris","MW3","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"155","Acrocephalus palustris_RW1",1,"Acrocephalus palustris","RW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"156","Acrocephalus palustris_RW2",1,"Acrocephalus palustris","RW2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"157","Acrocephalus palustris_RW3",2,"Acrocephalus palustris","RW3","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"158","Acrocephalus palustris_SGS1",2,"Acrocephalus palustris","SGS1","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",1,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"159","Acrocephalus palustris_SW1",2,"Acrocephalus palustris","SW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"160","Acrocephalus palustris_SW2",1,"Acrocephalus palustris","SW2","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"161","Acrocephalus palustris_SYBOR21",1,"Acrocephalus palustris","SYBOR21","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"162","Acrocephalus palustris_WW2",3,"Acrocephalus palustris","WW2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_palustris","yes","Acrocephalus palustris"
"163","Acrocephalus rufescens_LSW1",1,"Acrocephalus rufescens","LSW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_rufescens","yes","Acrocephalus rufescens"
"164","Acrocephalus schoenobaenus_GRW02",3,"Acrocephalus schoenobaenus","GRW02","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"165","Acrocephalus schoenobaenus_GRW04",2,"Acrocephalus schoenobaenus","GRW04","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",1,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"166","Acrocephalus schoenobaenus_GRW06",1,"Acrocephalus schoenobaenus","GRW06","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"167","Acrocephalus schoenobaenus_MW1",1,"Acrocephalus schoenobaenus","MW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"168","Acrocephalus schoenobaenus_PARUS1",1,"Acrocephalus schoenobaenus","PARUS1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"169","Acrocephalus schoenobaenus_PHSIB1",1,"Acrocephalus schoenobaenus","PHSIB1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"170","Acrocephalus schoenobaenus_ROBIN1",2,"Acrocephalus schoenobaenus","ROBIN1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"171","Acrocephalus schoenobaenus_RTSR1",1,"Acrocephalus schoenobaenus","RTSR1","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"172","Acrocephalus schoenobaenus_RW1",2,"Acrocephalus schoenobaenus","RW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"173","Acrocephalus schoenobaenus_SFC8",1,"Acrocephalus schoenobaenus","SFC8","Leucocytozoon","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"174","Acrocephalus schoenobaenus_SGS1",2,"Acrocephalus schoenobaenus","SGS1","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",1,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"175","Acrocephalus schoenobaenus_SW1",6,"Acrocephalus schoenobaenus","SW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"176","Acrocephalus schoenobaenus_SW2",3,"Acrocephalus schoenobaenus","SW2","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"177","Acrocephalus schoenobaenus_SW3",9,"Acrocephalus schoenobaenus","SW3","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"178","Acrocephalus schoenobaenus_SW4",1,"Acrocephalus schoenobaenus","SW4","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"179","Acrocephalus schoenobaenus_SW5",3,"Acrocephalus schoenobaenus","SW5","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"180","Acrocephalus schoenobaenus_TURDUS1",1,"Acrocephalus schoenobaenus","TURDUS1","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"181","Acrocephalus schoenobaenus_WW2",2,"Acrocephalus schoenobaenus","WW2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_schoenobaenus","yes","Acrocephalus schoenobaenus"
"182","Acrocephalus scirpaceus_ACDUM2",1,"Acrocephalus scirpaceus","ACDUM2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"183","Acrocephalus scirpaceus_ANLAT10",1,"Acrocephalus scirpaceus","ANLAT10","Leucocytozoon","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"184","Acrocephalus scirpaceus_ARW1",10,"Acrocephalus scirpaceus","ARW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"185","Acrocephalus scirpaceus_GRW01",1,"Acrocephalus scirpaceus","GRW01","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"186","Acrocephalus scirpaceus_GRW04",3,"Acrocephalus scirpaceus","GRW04","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",1,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"187","Acrocephalus scirpaceus_GRW06",4,"Acrocephalus scirpaceus","GRW06","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"188","Acrocephalus scirpaceus_GRW10",1,"Acrocephalus scirpaceus","GRW10","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"189","Acrocephalus scirpaceus_GRW11",2,"Acrocephalus scirpaceus","GRW11","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",1,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"190","Acrocephalus scirpaceus_HIPOL1",1,"Acrocephalus scirpaceus","HIPOL1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"191","Acrocephalus scirpaceus_MW1",10,"Acrocephalus scirpaceus","MW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"192","Acrocephalus scirpaceus_PADOM05",1,"Acrocephalus scirpaceus","PADOM05","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"193","Acrocephalus scirpaceus_REB11",1,"Acrocephalus scirpaceus","REB11","Leucocytozoon","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"194","Acrocephalus scirpaceus_RTSR1",3,"Acrocephalus scirpaceus","RTSR1","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"195","Acrocephalus scirpaceus_RW1",13,"Acrocephalus scirpaceus","RW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"196","Acrocephalus scirpaceus_RW2",2,"Acrocephalus scirpaceus","RW2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"197","Acrocephalus scirpaceus_RW3",1,"Acrocephalus scirpaceus","RW3","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"198","Acrocephalus scirpaceus_RW4",1,"Acrocephalus scirpaceus","RW4","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"199","Acrocephalus scirpaceus_RW5",1,"Acrocephalus scirpaceus","RW5","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"200","Acrocephalus scirpaceus_SGS1",5,"Acrocephalus scirpaceus","SGS1","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",1,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"201","Acrocephalus scirpaceus_SW1",4,"Acrocephalus scirpaceus","SW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"202","Acrocephalus scirpaceus_SW2",1,"Acrocephalus scirpaceus","SW2","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"203","Acrocephalus scirpaceus_SW5",4,"Acrocephalus scirpaceus","SW5","Plasmodium","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"204","Acrocephalus scirpaceus_TURDUS2",1,"Acrocephalus scirpaceus","TURDUS2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"205","Acrocephalus scirpaceus_WW1",2,"Acrocephalus scirpaceus","WW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"206","Acrocephalus scirpaceus_WW2",2,"Acrocephalus scirpaceus","WW2","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_scirpaceus","yes","Acrocephalus scirpaceus"
"207","Acrocephalus sechellensis_GRW01",3,"Acrocephalus sechellensis","GRW01","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_sechellensis","yes","Acrocephalus sechellensis"
"208","Acrocephalus stentoreus_ACSTE1",2,"Acrocephalus stentoreus","ACSTE1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_stentoreus","yes","Acrocephalus stentoreus"
"209","Acrocephalus stentoreus_BRW1",1,"Acrocephalus stentoreus","BRW1","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_stentoreus","yes","Acrocephalus stentoreus"
"210","Acrocephalus stentoreus_GRW03",2,"Acrocephalus stentoreus","GRW03","Haemoproteus","Passeriformes","Sylviidae","Acrocephalus",0,"Acrocephalus_stentoreus","yes","Acrocephalus stentoreus"
"211","Actenoides lindsayi_ACTLIN01",1,"Actenoides lindsayi","ACTLIN01","Haemoproteus","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"212","Actenoides lindsayi_ACTLIN02",1,"Actenoides lindsayi","ACTLIN02","Haemoproteus","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"213","Actenoides lindsayi_ACTLIN03",1,"Actenoides lindsayi","ACTLIN03","Haemoproteus","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"214","Actenoides lindsayi_ACTLIN04",1,"Actenoides lindsayi","ACTLIN04","Leucocytozoon","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"215","Actenoides lindsayi_ACTLIN05",1,"Actenoides lindsayi","ACTLIN05","Leucocytozoon","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"216","Actenoides lindsayi_ACTLIN06",1,"Actenoides lindsayi","ACTLIN06","Leucocytozoon","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"217","Actenoides lindsayi_ACTLIN07",1,"Actenoides lindsayi","ACTLIN07","Leucocytozoon","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"218","Actenoides lindsayi_HALLIN01",1,"Actenoides lindsayi","HALLIN01","Leucocytozoon","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"219","Actenoides lindsayi_HALLIN02",1,"Actenoides lindsayi","HALLIN02","Plasmodium","Coraciiformes","Alcedinidae","Actenoides",0,"Actenoides_lindsayi","yes","Actenoides lindsayi"
"220","Actinodura egertoni_TROERY02",1,"Actinodura egertoni","TROERY02","Haemoproteus","Passeriformes","Timaliidae","Actinodura",0,NA,NA,"Actinodura egertoni"
"221","Actitis macularius_ARRTAC05",1,"Actitis macularia","ARRTAC05","Haemoproteus","Charadriiformes","Scolopacidae","Actitis",0,NA,NA,"Actitis macularius"
"222","Adelomyia melanogenys_ADEMEL01",1,"Adelomyia melanogenys","ADEMEL01","Haemoproteus","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"223","Adelomyia melanogenys_ADEMEL02",1,"Adelomyia melanogenys","ADEMEL02","Haemoproteus","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"224","Adelomyia melanogenys_CATUST06",1,"Adelomyia melanogenys","CATUST06","Plasmodium","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"225","Adelomyia melanogenys_HEAME01",1,"Adelomyia melanogenys","HEAME01","Leucocytozoon","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"226","Adelomyia melanogenys_PHEMEL02",1,"Adelomyia melanogenys","PHEMEL02","Haemoproteus","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"227","Adelomyia melanogenys_TROAED15",3,"Adelomyia melanogenys","TROAED15","Haemoproteus","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"228","Adelomyia melanogenys_TROAED18",2,"Adelomyia melanogenys","TROAED18","Haemoproteus","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"229","Adelomyia melanogenys_TROAED20",2,"Adelomyia melanogenys","TROAED20","Haemoproteus","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"230","Adelomyia melanogenys_ZOCAP14",1,"Adelomyia melanogenys","ZOCAP14","Haemoproteus","Trochiliformes","Trochilidae","Adelomyia",0,"Adelomyia_melanogenys","yes","Adelomyia melanogenys"
"231","Aegithalos caudatus_ACAED02",1,"Aegithalos caudatus","ACAED02","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"232","Aegithalos caudatus_ACDUM2",1,"Aegithalos caudatus","ACDUM2","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"233","Aegithalos caudatus_AEGCAU01",1,"Aegithalos caudatus","AEGCAU01","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"234","Aegithalos caudatus_AEGCAU02",1,"Aegithalos caudatus","AEGCAU02","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"235","Aegithalos caudatus_AEGCAU03",1,"Aegithalos caudatus","AEGCAU03","Leucocytozoon","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"236","Aegithalos caudatus_AEGCAU04",1,"Aegithalos caudatus","AEGCAU04","Leucocytozoon","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"237","Aegithalos caudatus_AEGCAU05",1,"Aegithalos caudatus","AEGCAU05","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"238","Aegithalos caudatus_BT2",1,"Aegithalos caudatus","BT2","Leucocytozoon","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"239","Aegithalos caudatus_HYBOR02",1,"Aegithalos caudatus","HYBOR02","Leucocytozoon","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"240","Aegithalos caudatus_PHSIB1",3,"Aegithalos caudatus","PHSIB1","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"241","Aegithalos caudatus_ROFI1",2,"Aegithalos caudatus","ROFI1","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos caudatus"
"242","Aegithalos concinnus_AEGCON01",1,"Aegithalos concinnus","AEGCON01","Haemoproteus","Passeriformes","Aegithalidae","Aegithalos",0,NA,NA,"Aegithalos concinnus"
"243","Aegithina tiphia_AEGTIP01",1,"Aegithina tiphia","AEGTIP01","Plasmodium","Passeriformes","Aegithalidae","Aegithina",0,"Aegithina_tiphia","yes","Aegithina tiphia"
"244","Aegithina tiphia_GLACUC02",1,"Aegithina tiphia","GLACUC02","Plasmodium","Passeriformes","Aegithalidae","Aegithina",0,"Aegithina_tiphia","yes","Aegithina tiphia"
"245","Aegolius acadicus_PADOM11",1,"Aegolius acadicus","PADOM11","Plasmodium","Strigiformes","Strigidae","Aegolius",0,"Aegolius_acadicus","yes","Aegolius acadicus"
"246","Aegolius funereus_AEFUN01",1,"Aegolius funereus","AEFUN01","Plasmodium","Strigiformes","Strigidae","Aegolius",0,"Aegolius_funereus","yes","Aegolius funereus"
